2023-06-23;17:05:15.613;[14] PING;17:05:16.483;[29/14] PONG (2)
2023-06-23;17:05:16.423;[13] PING;17:05:16.943;[30/13] PONG (1)
2023-06-23;17:05:16.483;[15] PING;17:05:17.443;[31/15] PONG (2)
2023-06-23;17:05:18.643;[16] PING;17:05:19.263;[32/16] PONG (2)
2023-06-23;17:05:19.403;[14] PING;17:05:20.333;[34/14] PONG (1)
2023-06-23;17:05:20.333;[15] PING;(проигнорировано)
2023-06-23;17:05:20.333;[16] PING;17:05:20.973;[35/16] PONG (1)
2023-06-23;17:05:20.773;[17] PING;17:05:21.513;[36/17] PONG (2)
2023-06-23;17:05:20.973;[17] PING;17:05:21.793;[37/17] PONG (1)
2023-06-23;17:05:21.793;[18] PING;17:05:22.673;[38/18] PONG (1)
2023-06-23;17:05:22.673;[19] PING;(проигнорировано)
2023-06-23;17:05:23.693;[18] PING;17:05:24.413;[39/18] PONG (2)
2023-06-23;17:05:24.473;[20] PING;(проигнорировано)
2023-06-23;17:05:24.923;[21] PING;17:05:25.763;[41/21] PONG (1)
2023-06-23;17:05:26.103;[19] PING;17:05:26.423;[42/19] PONG (2)
2023-06-23;17:05:27.303;[22] PING;17:05:28.243;[43/22] PONG (1)
2023-06-23;17:05:28.023;[20] PING;17:05:28.283;[44/20] PONG (2)
2023-06-23;17:05:28.243;[23] PING;17:05:29.003;[45/23] PONG (1)
2023-06-23;17:05:29.003;[24] PING;17:05:29.383;[46/24] PONG (1)
2023-06-23;17:05:29.463;[25] PING;17:05:29.703;[48/25] PONG (1)
2023-06-23;17:05:30.823;[21] PING;17:05:31.083;[49/21] PONG (2)
2023-06-23;17:05:31.843;[22] PING;17:05:32.643;[50/22] PONG (2)
2023-06-23;17:05:31.923;[26] PING;17:05:32.923;[51/26] PONG (1)
2023-06-23;17:05:32.643;[23] PING;17:05:33.103;[52/23] PONG (2)
2023-06-23;17:05:32.923;[27] PING;17:05:33.503;[53/27] PONG (1)
2023-06-23;17:05:33.323;[24] PING;17:05:33.903;[54/24] PONG (2)
2023-06-23;17:05:35.613;[28] PING;17:05:36.123;[56/28] PONG (1)
2023-06-23;17:05:36.203;[25] PING;17:05:36.503;[57/25] PONG (2)
2023-06-23;17:05:36.683;[26] PING;17:05:37.083;[58/26] PONG (2)
2023-06-23;17:05:37.660;[29] PING;17:05:37.983;[59/29] PONG (1)
2023-06-23;17:05:37.783;[27] PING;17:05:38.561;[60/27] PONG (2)
2023-06-23;17:05:38.563;[28] PING;17:05:38.943;[61/28] PONG (2)
2023-06-23;17:05:39.323;[29] PING;17:05:39.483;[63/29] PONG (2)
2023-06-23;17:05:40.343;[30] PING;17:05:40.463;[64/30] PONG (1)
2023-06-23;17:05:40.783;[30] PING;17:05:41.203;[65/30] PONG (2)
2023-06-23;17:05:41.583;[31] PING;17:05:41.963;[66/31] PONG (2)
2023-06-23;17:05:41.923;[31] PING;17:05:42.613;[67/31] PONG (1)
2023-06-23;17:05:43.053;[32] PING;17:05:43.643;[68/32] PONG (1)
2023-06-23;17:05:44.423;[32] PING;17:05:45.223;[70/32] PONG (2)
2023-06-23;17:05:45.383;[33] PING;17:05:45.803;[71/33] PONG (1)
2023-06-23;17:05:47.303;[33] PING;17:05:47.743;[72/33] PONG (2)
2023-06-23;17:05:47.543;[34] PING;17:05:48.303;[73/34] PONG (1)
2023-06-23;17:05:47.943;[34] PING;17:05:48.903;[74/34] PONG (2)
2023-06-23;17:05:48.743;[35] PING;17:05:49.203;[75/35] PONG (1)
2023-06-23;17:05:49.863;[35] PING;17:05:50.079;[77/35] PONG (2)
2023-06-23;17:05:51.381;[36] PING;17:05:51.663;[78/36] PONG (1)
2023-06-23;17:05:51.743;[37] PING;17:05:52.343;[79/37] PONG (1)
2023-06-23;17:05:51.803;[36] PING;17:05:52.563;[80/36] PONG (2)
2023-06-23;17:05:53.483;[37] PING;17:05:54.323;[81/37] PONG (2)
2023-06-23;17:05:54.043;[38] PING;17:05:55.023;[83/38] PONG (1)
2023-06-23;17:05:54.723;[38] PING;17:05:55.063;[84/38] PONG (2)
2023-06-23;17:05:56.683;[39] PING;17:05:56.863;[85/39] PONG (2)
2023-06-23;17:05:56.723;[39] PING;17:05:57.133;[86/39] PONG (1)
2023-06-23;17:05:57.493;[40] PING;17:05:57.713;[87/40] PONG (2)
2023-06-23;17:05:58.363;[41] PING;17:05:58.503;[88/41] PONG (2)
2023-06-23;17:05:59.743;[40] PING;17:06:00.243;[90/40] PONG (1)
2023-06-23;17:06:00.003;[42] PING;17:06:00.843;[91/42] PONG (2)
2023-06-23;17:06:00.843;[43] PING;(проигнорировано)
2023-06-23;17:06:01.843;[44] PING;17:06:02.143;[92/44] PONG (2)
2023-06-23;17:06:02.283;[41] PING;17:06:02.603;[93/41] PONG (1)
2023-06-23;17:06:03.263;[42] PING;17:06:03.623;[94/42] PONG (1)
2023-06-23;17:06:04.063;[45] PING;17:06:04.673;[96/45] PONG (2)
2023-06-23;17:06:05.213;[46] PING;17:06:06.199;[97/46] PONG (2)
2023-06-23;17:06:05.863;[43] PING;17:06:06.493;[98/43] PONG (1)
2023-06-23;17:06:07.713;[47] PING;17:06:08.393;[99/47] PONG (2)
2023-06-23;17:06:08.653;[48] PING;17:06:09.073;[100/48] PONG (2)
2023-06-23;17:06:08.753;[44] PING;17:06:09.543;[102/44] PONG (1)
2023-06-23;17:06:10.803;[45] PING;17:06:11.063;[103/45] PONG (1)
2023-06-23;17:06:11.643;[49] PING;17:06:12.523;[104/49] PONG (2)
2023-06-23;17:06:12.103;[46] PING;17:06:12.663;[105/46] PONG (1)
2023-06-23;17:06:12.523;[50] PING;17:06:13.153;[106/50] PONG (2)
2023-06-23;17:06:13.673;[47] PING;17:06:13.912;[107/47] PONG (1)
2023-06-23;17:06:13.913;[51] PING;(проигнорировано)
2023-06-23;17:06:15.973;[52] PING;17:06:16.793;[109/52] PONG (2)
2023-06-23;17:06:16.513;[48] PING;17:06:16.933;[110/48] PONG (1)
2023-06-23;17:06:17.173;[53] PING;17:06:17.473;[111/53] PONG (2)
2023-06-23;17:06:17.033;[49] PING;17:06:17.693;[112/49] PONG (1)
2023-06-23;17:06:18.153;[50] PING;17:06:18.653;[113/50] PONG (1)
2023-06-23;17:06:18.733;[51] PING;17:06:19.153;[114/51] PONG (1)
2023-06-23;17:06:18.993;[54] PING;17:06:19.533;[116/54] PONG (2)
2023-06-23;17:06:20.373;[55] PING;17:06:20.993;[117/55] PONG (2)
2023-06-23;17:06:21.133;[56] PING;(проигнорировано)
2023-06-23;17:06:21.453;[52] PING;(проигнорировано)
2023-06-23;17:06:22.573;[53] PING;(проигнорировано)
2023-06-23;17:06:22.513;[57] PING;17:06:23.253;[118/57] PONG (2)
2023-06-23;17:06:24.373;[58] PING;17:06:25.193;[120/58] PONG (2)
2023-06-23;17:06:24.333;[54] PING;17:06:25.273;[121/54] PONG (1)
2023-06-23;17:06:25.883;[55] PING;17:06:26.883;[122/55] PONG (1)
2023-06-23;17:06:26.803;[59] PING;17:06:27.543;[123/59] PONG (2)
2023-06-23;17:06:27.443;[56] PING;17:06:28.423;[124/56] PONG (1)
2023-06-23;17:06:29.703;[60] PING;17:06:29.923;[126/60] PONG (2)
2023-06-23;17:06:30.343;[57] PING;17:06:30.923;[127/57] PONG (1)
2023-06-23;17:06:31.139;[58] PING;17:06:31.923;[128/58] PONG (1)
2023-06-23;17:06:32.623;[61] PING;17:06:33.163;[129/61] PONG (2)
2023-06-23;17:06:33.983;[62] PING;17:06:34.523;[130/62] PONG (2)
2023-06-23;17:06:33.923;[59] PING;17:06:34.863;[132/59] PONG (1)
2023-06-23;17:06:35.693;[63] PING;17:06:35.873;[133/63] PONG (2)
2023-06-23;17:06:35.513;[60] PING;17:06:36.173;[134/60] PONG (1)
2023-06-23;17:06:36.173;[61] PING;17:06:36.813;[135/61] PONG (1)
2023-06-23;17:06:36.813;[62] PING;17:06:37.253;[136/62] PONG (1)
2023-06-23;17:06:37.633;[64] PING;17:06:38.333;[137/64] PONG (2)
2023-06-23;17:06:38.413;[65] PING;17:06:38.573;[138/65] PONG (2)
2023-06-23;17:06:38.733;[63] PING;17:06:39.643;[140/63] PONG (1)
2023-06-23;17:06:41.103;[66] PING;(проигнорировано)
2023-06-23;17:06:40.723;[64] PING;17:06:41.363;[141/64] PONG (1)
2023-06-23;17:06:42.063;[65] PING;17:06:42.503;[142/65] PONG (1)
2023-06-23;17:06:42.863;[66] PING;17:06:43.243;[143/66] PONG (1)
2023-06-23;17:06:44.003;[67] PING;17:06:44.943;[145/67] PONG (2)
2023-06-23;17:06:45.323;[67] PING;17:06:45.583;[146/67] PONG (1)
2023-06-23;17:06:44.943;[68] PING;17:06:45.883;[147/68] PONG (2)
2023-06-23;17:06:45.883;[69] PING;17:06:46.653;[148/69] PONG (2)
2023-06-23;17:06:47.993;[68] PING;17:06:48.113;[149/68] PONG (1)
2023-06-23;17:06:47.693;[70] PING;17:06:48.173;[150/70] PONG (2)
2023-06-23;17:06:49.153;[71] PING;(проигнорировано)
2023-06-23;17:06:49.713;[72] PING;17:06:50.493;[152/72] PONG (2)
2023-06-23;17:06:49.633;[69] PING;17:06:50.533;[153/69] PONG (1)
2023-06-23;17:06:50.593;[70] PING;17:06:50.773;[154/70] PONG (1)
2023-06-23;17:06:51.683;[71] PING;17:06:52.543;[155/71] PONG (1)
2023-06-23;17:06:52.623;[73] PING;17:06:53.423;[156/73] PONG (2)
2023-06-23;17:06:54.023;[74] PING;17:06:54.763;[158/74] PONG (2)
2023-06-23;17:06:54.543;[72] PING;17:06:54.863;[159/72] PONG (1)
2023-06-23;17:06:55.213;[73] PING;17:06:55.333;[160/73] PONG (1)
2023-06-23;17:06:54.958;[75] PING;17:06:55.553;[161/75] PONG (2)
2023-06-23;17:06:55.633;[76] PING;(проигнорировано)
2023-06-23;17:06:55.983;[74] PING;17:06:56.183;[162/74] PONG (1)
2023-06-23;17:06:56.623;[77] PING;17:06:57.323;[163/77] PONG (2)
2023-06-23;17:06:58.483;[78] PING;17:06:58.683;[164/78] PONG (2)
2023-06-23;17:06:58.943;[75] PING;17:06:59.123;[165/75] PONG (1)
2023-06-23;17:06:59.663;[76] PING;17:07:00.423;[167/76] PONG (1)
2023-06-23;17:07:00.423;[77] PING;17:07:00.963;[168/77] PONG (1)
2023-06-23;17:07:00.963;[79] PING;17:07:01.223;[169/79] PONG (2)
2023-06-23;17:07:01.833;[78] PING;(проигнорировано)
2023-06-23;17:07:01.993;[80] PING;17:07:02.173;[170/80] PONG (2)
2023-06-23;17:07:04.233;[81] PING;17:07:04.453;[171/81] PONG (2)
2023-06-23;17:07:04.453;[79] PING;17:07:04.973;[173/79] PONG (1)
2023-06-23;17:07:05.433;[82] PING;17:07:05.953;[174/82] PONG (2)
2023-06-23;17:07:06.853;[83] PING;17:07:07.653;[175/83] PONG (2)
2023-06-23;17:07:07.253;[80] PING;17:07:07.733;[176/80] PONG (1)
2023-06-23;17:07:07.993;[81] PING;17:07:08.233;[177/81] PONG (1)
2023-06-23;17:07:08.533;[82] PING;17:07:09.133;[178/82] PONG (1)
2023-06-23;17:07:09.153;[84] PING;17:07:10.123;[180/84] PONG (2)
2023-06-23;17:07:11.163;[83] PING;17:07:11.803;[181/83] PONG (1)
2023-06-23;17:07:11.683;[85] PING;17:07:12.303;[182/85] PONG (2)
2023-06-23;17:07:13.283;[84] PING;17:07:13.843;[183/84] PONG (1)
2023-06-23;17:07:13.463;[86] PING;17:07:13.923;[184/86] PONG (2)
2023-06-23;17:07:14.958;[87] PING;17:07:15.503;[186/87] PONG (2)
2023-06-23;17:07:15.743;[85] PING;17:07:16.533;[187/85] PONG (1)
2023-06-23;17:07:16.733;[88] PING;17:07:17.153;[188/88] PONG (2)
2023-06-23;17:07:17.213;[89] PING;17:07:17.433;[189/89] PONG (2)
2023-06-23;17:07:16.813;[86] PING;17:07:17.613;[190/86] PONG (1)
2023-06-23;17:07:17.993;[90] PING;17:07:18.333;[191/90] PONG (2)
2023-06-23;17:07:19.553;[91] PING;17:07:19.753;[193/91] PONG (2)
2023-06-23;17:07:19.653;[87] PING;17:07:19.933;[194/87] PONG (1)
2023-06-23;17:07:21.613;[92] PING;17:07:21.913;[195/92] PONG (2)
2023-06-23;17:07:21.713;[88] PING;17:07:22.393;[196/88] PONG (1)
2023-06-23;17:07:23.683;[93] PING;(проигнорировано)
2023-06-23;17:07:24.393;[89] PING;17:07:25.103;[198/89] PONG (1)
2023-06-23;17:07:25.703;[94] PING;17:07:25.823;[199/94] PONG (2)
2023-06-23;17:07:26.003;[90] PING;17:07:26.323;[200/90] PONG (1)
2023-06-23;17:07:27.063;[91] PING;17:07:27.683;[201/91] PONG (1)
2023-06-23;17:07:28.063;[95] PING;17:07:29.003;[202/95] PONG (2)
2023-06-23;17:07:29.019;[92] PING;(проигнорировано)
2023-06-23;17:07:29.063;[96] PING;17:07:29.443;[203/96] PONG (2)
2023-06-23;17:07:31.121;[93] PING;17:07:32.063;[205/93] PONG (1)
2023-06-23;17:07:31.703;[97] PING;17:07:32.463;[206/97] PONG (2)
2023-06-23;17:07:33.183;[94] PING;(проигнорировано)
2023-06-23;17:07:32.463;[98] PING;17:07:33.403;[207/98] PONG (2)
2023-06-23;17:07:34.623;[99] PING;17:07:35.603;[209/99] PONG (2)
2023-06-23;17:07:35.443;[95] PING;17:07:36.443;[210/95] PONG (1)
2023-06-23;17:07:37.243;[100] PING;17:07:37.403;[211/100] PONG (2)
2023-06-23;17:07:38.063;[96] PING;17:07:38.823;[212/96] PONG (1)
2023-06-23;17:07:39.183;[101] PING;17:07:39.443;[213/101] PONG (2)
2023-06-23;17:07:39.743;[97] PING;(проигнорировано)
2023-06-23;17:07:40.203;[102] PING;17:07:40.543;[215/102] PONG (2)
2023-06-23;17:07:40.683;[98] PING;(проигнорировано)
2023-06-23;17:07:41.923;[103] PING;17:07:42.383;[216/103] PONG (2)
2023-06-23;17:07:42.043;[99] PING;17:07:42.563;[217/99] PONG (1)
2023-06-23;17:07:42.563;[104] PING;17:07:43.003;[218/104] PONG (2)
2023-06-23;17:07:43.003;[105] PING;17:07:43.143;[219/105] PONG (2)
2023-06-23;17:07:43.563;[100] PING;17:07:44.213;[220/100] PONG (1)
2023-06-23;17:07:45.213;[106] PING;(проигнорировано)
2023-06-23;17:07:45.033;[101] PING;17:07:45.613;[222/101] PONG (1)
2023-06-23;17:07:45.853;[102] PING;17:07:46.303;[223/102] PONG (1)
2023-06-23;17:07:46.753;[103] PING;(проигнорировано)
2023-06-23;17:07:47.353;[107] PING;17:07:47.533;[224/107] PONG (2)
2023-06-23;17:07:47.673;[104] PING;17:07:48.263;[225/104] PONG (1)
2023-06-23;17:07:48.483;[105] PING;(проигнорировано)
2023-06-23;17:07:47.844;[108] PING;17:07:48.563;[226/108] PONG (2)
2023-06-23;17:07:48.943;[109] PING;17:07:49.063;[227/109] PONG (2)
2023-06-23;17:07:49.363;[110] PING;(проигнорировано)
2023-06-23;17:07:49.803;[111] PING;17:07:50.063;[229/111] PONG (2)
2023-06-23;17:07:50.503;[112] PING;17:07:50.923;[230/112] PONG (2)
2023-06-23;17:07:50.923;[106] PING;17:07:51.603;[231/106] PONG (1)
2023-06-23;17:07:53.253;[107] PING;17:07:53.913;[232/107] PONG (1)
2023-06-23;17:07:53.033;[113] PING;17:07:54.054;[233/113] PONG (2)
2023-06-23;17:07:54.593;[108] PING;17:07:54.893;[235/108] PONG (1)
2023-06-23;17:07:55.013;[114] PING;17:07:55.533;[236/114] PONG (2)
2023-06-23;17:07:56.633;[109] PING;17:07:56.953;[237/109] PONG (1)
2023-06-23;17:07:56.953;[110] PING;17:07:57.523;[238/110] PONG (1)
2023-06-23;17:07:57.859;[115] PING;17:07:58.561;[239/115] PONG (2)
2023-06-23;17:07:58.903;[116] PING;17:07:59.703;[240/116] PONG (2)
2023-06-23;17:07:59.283;[111] PING;17:08:00.043;[242/111] PONG (1)
2023-06-23;17:08:00.043;[112] PING;17:08:00.423;[243/112] PONG (1)
2023-06-23;17:07:59.703;[117] PING;17:08:00.523;[244/117] PONG (2)
2023-06-23;17:08:01.343;[113] PING;(проигнорировано)
2023-06-23;17:08:01.553;[118] PING;17:08:02.433;[245/118] PONG (2)
2023-06-23;17:08:02.573;[114] PING;17:08:02.753;[246/114] PONG (1)
2023-06-23;17:08:03.343;[115] PING;17:08:03.663;[247/115] PONG (1)
2023-06-23;17:08:03.578;[119] PING;17:08:04.123;[248/119] PONG (2)
2023-06-23;17:08:04.863;[116] PING;17:08:05.263;[250/116] PONG (1)
2023-06-23;17:08:05.383;[120] PING;17:08:05.993;[251/120] PONG (2)
2023-06-23;17:08:07.813;[117] PING;17:08:07.993;[252/117] PONG (1)
2023-06-23;17:08:08.293;[121] PING;17:08:08.653;[253/121] PONG (2)
2023-06-23;17:08:09.433;[118] PING;17:08:09.853;[255/118] PONG (1)
2023-06-23;17:08:10.033;[119] PING;17:08:10.493;[256/119] PONG (1)
2023-06-23;17:08:10.493;[122] PING;17:08:11.153;[257/122] PONG (2)
2023-06-23;17:08:11.853;[120] PING;(проигнорировано)
2023-06-23;17:08:12.293;[123] PING;17:08:12.973;[258/123] PONG (2)
2023-06-23;17:08:13.613;[121] PING;17:08:14.113;[259/121] PONG (1)
2023-06-23;17:08:14.393;[124] PING;17:08:15.053;[261/124] PONG (2)
2023-06-23;17:08:14.473;[122] PING;17:08:15.473;[262/122] PONG (1)
2023-06-23;17:08:15.473;[123] PING;17:08:15.693;[263/123] PONG (1)
2023-06-23;17:08:16.813;[125] PING;17:08:17.653;[264/125] PONG (2)
2023-06-23;17:08:17.190;[124] PING;17:08:17.873;[265/124] PONG (1)
2023-06-23;17:08:18.583;[126] PING;17:08:19.043;[266/126] PONG (2)
2023-06-23;17:08:19.223;[125] PING;17:08:19.903;[268/125] PONG (1)
2023-06-23;17:08:20.093;[126] PING;17:08:20.613;[269/126] PONG (1)
2023-06-23;17:08:20.393;[127] PING;17:08:20.893;[270/127] PONG (2)
2023-06-23;17:08:21.593;[128] PING;17:08:22.152;[271/128] PONG (2)
2023-06-23;17:08:21.493;[127] PING;17:08:22.493;[272/127] PONG (1)
2023-06-23;17:08:22.493;[128] PING;17:08:23.393;[273/128] PONG (1)
2023-06-23;17:08:23.393;[129] PING;17:08:24.093;[274/129] PONG (1)
2023-06-23;17:08:23.433;[129] PING;17:08:24.373;[275/129] PONG (2)
2023-06-23;17:08:24.093;[130] PING;17:08:24.993;[277/130] PONG (1)
2023-06-23;17:08:25.273;[130] PING;17:08:26.213;[278/130] PONG (2)
2023-06-23;17:08:25.353;[131] PING;17:08:26.273;[279/131] PONG (1)
2023-06-23;17:08:26.213;[131] PING;17:08:26.943;[280/131] PONG (2)
2023-06-23;17:08:27.483;[132] PING;(проигнорировано)
2023-06-23;17:08:28.143;[132] PING;17:08:28.583;[281/132] PONG (1)
2023-06-23;17:08:30.223;[133] PING;17:08:31.123;[283/133] PONG (2)
2023-06-23;17:08:30.803;[133] PING;17:08:31.810;[284/133] PONG (1)
2023-06-23;17:08:32.483;[134] PING;17:08:32.942;[285/134] PONG (2)
2023-06-23;17:08:33.653;[134] PING;17:08:34.052;[286/134] PONG (1)
2023-06-23;17:08:33.773;[135] PING;17:08:34.293;[287/135] PONG (2)
2023-06-23;17:08:34.853;[136] PING;17:08:35.793;[289/136] PONG (2)
2023-06-23;17:08:35.348;[135] PING;17:08:35.933;[290/135] PONG (1)
2023-06-23;17:08:35.933;[136] PING;17:08:36.813;[291/136] PONG (1)
2023-06-23;17:08:37.133;[137] PING;17:08:37.453;[292/137] PONG (2)
2023-06-23;17:08:37.413;[137] PING;17:08:38.148;[293/137] PONG (1)
2023-06-23;17:08:38.148;[138] PING;17:08:38.293;[294/138] PONG (1)
2023-06-23;17:08:37.473;[138] PING;17:08:38.393;[295/138] PONG (2)
2023-06-23;17:08:39.073;[139] PING;17:08:39.333;[296/139] PONG (1)
2023-06-23;17:08:40.163;[139] PING;17:08:40.458;[298/139] PONG (2)
2023-06-23;17:08:40.323;[140] PING;17:08:40.603;[299/140] PONG (1)
2023-06-23;17:08:40.603;[140] PING;17:08:41.163;[300/140] PONG (2)
2023-06-23;17:08:42.148;[141] PING;17:08:42.493;[301/141] PONG (2)
2023-06-23;17:08:42.633;[141] PING;17:08:42.853;[302/141] PONG (1)
2023-06-23;17:08:42.653;[142] PING;17:08:43.053;[303/142] PONG (2)
2023-06-23;17:08:43.433;[143] PING;17:08:44.153;[304/143] PONG (2)
2023-06-23;17:08:44.433;[142] PING;17:08:45.433;[306/142] PONG (1)
2023-06-23;17:08:45.433;[143] PING;17:08:45.853;[307/143] PONG (1)
2023-06-23;17:08:46.373;[144] PING;17:08:47.148;[308/144] PONG (2)
2023-06-23;17:08:47.213;[144] PING;17:08:47.783;[309/144] PONG (1)
2023-06-23;17:08:48.723;[145] PING;17:08:49.352;[310/145] PONG (2)
2023-06-23;17:08:49.793;[145] PING;17:08:50.003;[312/145] PONG (1)
2023-06-23;17:08:50.583;[146] PING;17:08:51.003;[313/146] PONG (2)
2023-06-23;17:08:52.343;[146] PING;(проигнорировано)
2023-06-23;17:08:52.683;[147] PING;17:08:52.898;[314/147] PONG (2)
2023-06-23;17:08:54.203;[147] PING;17:08:54.983;[316/147] PONG (1)
2023-06-23;17:08:54.623;[148] PING;17:08:55.132;[317/148] PONG (2)
2023-06-23;17:08:56.872;[148] PING;17:08:57.853;[318/148] PONG (1)
2023-06-23;17:08:57.588;[149] PING;17:08:58.513;[319/149] PONG (2)
2023-06-23;17:08:59.883;[149] PING;17:09:00.203;[321/149] PONG (1)
2023-06-23;17:09:00.693;[150] PING;17:09:01.413;[322/150] PONG (1)
2023-06-23;17:09:00.578;[150] PING;17:09:01.553;[323/150] PONG (2)
2023-06-23;17:09:01.553;[151] PING;17:09:01.753;[324/151] PONG (1)
2023-06-23;17:09:02.623;[151] PING;17:09:03.093;[325/151] PONG (2)
2023-06-23;17:09:03.523;[152] PING;17:09:04.203;[326/152] PONG (1)
2023-06-23;17:09:04.323;[152] PING;17:09:05.303;[328/152] PONG (2)
2023-06-23;17:09:05.303;[153] PING;17:09:05.543;[329/153] PONG (2)
2023-06-23;17:09:05.843;[153] PING;17:09:06.403;[330/153] PONG (1)
2023-06-23;17:09:05.883;[154] PING;17:09:06.818;[331/154] PONG (2)
2023-06-23;17:09:07.163;[154] PING;(проигнорировано)
2023-06-23;17:09:07.283;[155] PING;17:09:08.143;[332/155] PONG (2)
2023-06-23;17:09:09.163;[156] PING;17:09:09.443;[333/156] PONG (2)
2023-06-23;17:09:09.243;[155] PING;17:09:10.083;[335/155] PONG (1)
2023-06-23;17:09:10.123;[156] PING;17:09:10.463;[336/156] PONG (1)
2023-06-23;17:09:11.343;[157] PING;17:09:12.143;[337/157] PONG (2)
2023-06-23;17:09:12.283;[157] PING;17:09:12.483;[338/157] PONG (1)
2023-06-23;17:09:12.283;[158] PING;17:09:12.923;[339/158] PONG (2)
2023-06-23;17:09:14.283;[158] PING;17:09:14.483;[340/158] PONG (1)
2023-06-23;17:09:14.343;[159] PING;17:09:14.523;[341/159] PONG (2)
2023-06-23;17:09:15.173;[160] PING;17:09:15.413;[343/160] PONG (2)
2023-06-23;17:09:17.033;[159] PING;17:09:17.343;[344/159] PONG (1)
2023-06-23;17:09:17.423;[160] PING;17:09:17.843;[345/160] PONG (1)
2023-06-23;17:09:18.138;[161] PING;(проигнорировано)
2023-06-23;17:09:19.139;[162] PING;17:09:20.103;[347/162] PONG (2)
2023-06-23;17:09:19.623;[161] PING;17:09:20.543;[348/161] PONG (1)
2023-06-23;17:09:21.323;[162] PING;(проигнорировано)
2023-06-23;17:09:21.123;[163] PING;17:09:21.823;[349/163] PONG (2)
2023-06-23;17:09:22.803;[164] PING;17:09:23.123;[350/164] PONG (2)
2023-06-23;17:09:23.283;[163] PING;17:09:23.683;[351/163] PONG (1)
2023-06-23;17:09:25.163;[165] PING;17:09:25.603;[353/165] PONG (2)
2023-06-23;17:09:25.883;[164] PING;17:09:26.783;[354/164] PONG (1)
2023-06-23;17:09:27.958;[166] PING;17:09:28.873;[355/166] PONG (2)
2023-06-23;17:09:28.653;[165] PING;17:09:29.533;[356/165] PONG (1)
2023-06-23;17:09:29.793;[167] PING;17:09:29.933;[358/167] PONG (2)
2023-06-23;17:09:30.433;[166] PING;17:09:31.213;[359/166] PONG (1)
2023-06-23;17:09:32.493;[168] PING;17:09:33.093;[360/168] PONG (2)
2023-06-23;17:09:33.093;[169] PING;17:09:33.323;[361/169] PONG (2)
2023-06-23;17:09:32.693;[167] PING;17:09:33.443;[362/167] PONG (1)
2023-06-23;17:09:33.683;[168] PING;(проигнорировано)
2023-06-23;17:09:34.223;[170] PING;17:09:34.661;[363/170] PONG (2)
2023-06-23;17:09:34.883;[169] PING;17:09:35.213;[365/169] PONG (1)
2023-06-23;17:09:35.553;[171] PING;17:09:36.273;[366/171] PONG (2)
2023-06-23;17:09:37.013;[170] PING;17:09:37.813;[367/170] PONG (1)
2023-06-23;17:09:37.813;[171] PING;17:09:38.213;[368/171] PONG (1)
2023-06-23;17:09:38.313;[172] PING;17:09:38.913;[369/172] PONG (2)
2023-06-23;17:09:38.293;[172] PING;17:09:38.953;[370/172] PONG (1)
2023-06-23;17:09:39.493;[173] PING;17:09:40.013;[372/173] PONG (1)
2023-06-23;17:09:39.933;[173] PING;17:09:40.053;[373/173] PONG (2)
2023-06-23;17:09:42.253;[174] PING;17:09:42.633;[374/174] PONG (1)
2023-06-23;17:09:42.471;[174] PING;17:09:43.283;[375/174] PONG (2)
2023-06-23;17:09:44.203;[175] PING;17:09:44.503;[376/175] PONG (2)
